UFID,Set,Year,Project,LoadSlope,AvgShortLength,SWGarea,AngusGBC,BrahmanGBC
110215,11,2018,Semin,47.6437505,NA,276.04,0.804493,0.195507
110216,11,2018,Semin,33.9624096,NA,336.97,0.78629,0.21371
110217,11,2018,Semin,34.0252642,NA,365.01,0.699806,0.300194
110218,11,2018,Semin,35.2614037,NA,232.79,0.816536,0.183464
110219,11,2018,Semin,34.5700036,NA,357.27,0.800315,0.199685
110220,11,2018,Semin,33.9728854,NA,316.2,0.794769,0.205231
110221,11,2018,Semin,28.0645575,NA,206.93,0.751974,0.248026
110222,11,2018,Semin,41.1487801,NA,277.1,0.754241,0.245759
120001,12,2018,Semin,43.7062824,8.2178,338.98,0.725805,0.274195
120002,12,2018,Semin,43.0051121,6.861,167.06,0.741526,0.258474
120003,12,2018,Semin,55.0808229,4.8858,276.08,0.726025,0.273975
120004,12,2018,Semin,51.016632,5.2272,324.69,0.817401,0.182599
120005,12,2018,Semin,66.3514863,5.3318,252.58,0.812688,0.187312
120006,12,2018,Semin,37.2269494,4.565,310.52,0.791713,0.208287
120008,12,2018,Semin,38.1488585,4.0342,362.44,0.659634,0.340366
120009,12,2018,Semin,40.4731082,6.709,176.51,0.747956,0.252044
120010,12,2018,Semin,31.6046023,4.6554,400.34,0.765119,0.234881
120011,12,2018,Semin,62.2353569,6.177,227.81,0.769601,0.230399
120013,12,2018,Semin,46.887518,4.1198,183.9,0.72849,0.27151
120014,12,2018,Semin,56.6389791,5.5872,134.08,0.726564,0.273436
120016,12,2018,Semin,33.9807905,4.6376,282.43,0.678367,0.321633
120018,12,2018,Semin,43.7062824,5.8342,350.86,0.663431,0.336569
120019,12,2018,Semin,37.1879954,7.7702,313.51,0.785737,0.214263
120020,12,2018,Semin,25.0863154,8.8812,266.18,0.700502,0.299498
120021,12,2018,Semin,41.2651709,8.219,470.85,0.625244,0.374756
120022,12,2018,Semin,66.3904402,5.9074,230.03,0.831615,0.168385
120024,12,2018,Semin,35.707747,4.2014,310.64,0.786442,0.213558
120025,12,2018,Semin,58.21012,5.1996,352.39,0.884344,0.115656
120026,12,2018,Semin,28.3584435,3.478,265.33,0.721664,0.278336
120027,12,2018,Semin,41.369048,6.291,331.36,0.747341,0.252659
120028,12,2018,Semin,46.9394565,6.0734,302.14,0.735023,0.264977
120029,12,2018,Semin,43.6673285,4.9956,402.88,0.653326,0.346674
120030,12,2018,Semin,47.9522581,4.7402,401.01,0.745305,0.254695
120031,12,2018,Semin,38.0319967,5.5138,537.34,0.734329,0.265671
120032,12,2018,Semin,38.0319967,4.9742,310.02,0.708646,0.291354
120033,12,2018,Semin,37.2529186,5.5506,374.17,0.739053,0.260947
120035,12,2018,Semin,63.9233595,6.3438,293.36,0.733567,0.266433
120036,12,2018,Semin,27.5144422,5.1994,310,0.684405,0.315595
120037,12,2018,Semin,41.2002477,4.5574,185.37,0.734201,0.265799
120038,12,2018,Semin,48.7573055,5.353,289.27,0.690087,0.309913
120039,12,2018,Semin,37.2139647,5.7642,438.03,0.689735,0.310265
120040,12,2018,Semin,38.0839353,4.5994,649.93,0.757752,0.242248
120041,12,2018,Semin,50.2375539,5.641,293.77,0.68596,0.31404
120042,12,2018,Semin,34.7728533,3.5638,771.49,0.531977,0.468023
120043,12,2018,Semin,28.3194895,6.9278,276.97,0.707914,0.292086
120044,12,2018,Semin,49.3416141,6.36,326.13,0.739034,0.260966
120045,12,2018,Semin,42.0702183,5.1106,442.29,0.5945,0.4055
120046,12,2018,Semin,51.7827255,7.5866,274.24,0.749847,0.250153
120047,12,2018,Semin,53.5746052,4.536,241.45,0.698512,0.301488
120048,12,2018,Semin,37.4996267,3.9654,291.15,0.481986,0.518014
120049,12,2018,Semin,44.4983451,6.6924,321.94,0.699663,0.300337
120050,12,2018,Semin,56.6649484,5.5194,194.22,0.746973,0.253027
120051,12,2018,Semin,46.9784104,6.261,279.74,0.747456,0.252544
120052,12,2018,Semin,33.1887278,6.8384,317.55,0.746513,0.253487
120053,12,2018,Semin,34.8377765,5.2924,313,0.725213,0.274787
120054,12,2018,Semin,35.6687931,3.89,308.42,0.485616,0.514384
120055,12,2018,Semin,47.7964425,4.2474,527.51,0.555712,0.444288
120056,12,2018,Semin,55.8079624,6.3356,204.74,0.634827,0.365173
120057,12,2018,Semin,54.1329445,8.702,381.82,0.679886,0.320114
120058,12,2018,Semin,51.016632,7.1218,422.19,0.726594,0.273406
120059,12,2018,Semin,42.0702183,9.0596,367.56,0.721719,0.278281
120061,12,2018,Semin,42.0702183,8.3336,474.76,0.675593,0.324407
120062,12,2018,Semin,57.4440265,5.4562,331.69,0.700632,0.299368
120063,12,2018,Semin,38.8630134,5.6512,401.92,0.59833,0.40167
120064,12,2018,Semin,50.1466615,7.3214,248.53,0.65819,0.34181
120065,12,2018,Semin,81.7902176,10.0698,186.27,0.752646,0.247354
120066,12,2018,Semin,30.760601,5.1184,560.73,0.666682,0.333318
120067,12,2018,Semin,38.8110749,6.8584,429.22,0.721744,0.278256
120068,12,2018,Semin,66.2995477,7.5842,295.1,0.653805,0.346195
120069,12,2018,Semin,55.8079624,9.8122,324.78,0.80712,0.19288
120070,12,2018,Semin,27.735181,9.0822,284.55,0.755201,0.244799
120071,12,2018,Semin,34.8247918,8.1388,274.46,0.663945,0.336055
120072,12,2018,Semin,50.9776781,6.9006,187.72,0.676208,0.323792
120073,12,2018,Semin,45.2904079,5.3328,165.08,0.634477,0.365523
120075,12,2018,Semin,17.801935,7.1494,258.11,0.633691,0.366309
120076,12,2018,Semin,43.7841902,6.076,252.92,0.640211,0.359789
120077,12,2018,Semin,29.085583,12.2882,328.1,0.724292,0.275708
120078,12,2018,Semin,38.0319967,8.0554,248.17,0.740791,0.259209
120079,12,2018,Semin,21.9570183,6.4676,486.93,0.363143,0.636857
120080,12,2018,Semin,60.664216,9.48,227.07,0.764773,0.235227
120081,12,2018,Semin,35.5908853,7.0908,305.59,0.76667,0.23333
120082,12,2018,Semin,57.4570111,5.8946,249.53,0.779049,0.220951
120083,12,2018,Semin,28.3194895,5.7384,352.4,0.326129,0.673871
120084,12,2018,Semin,29.1505062,6.4202,495.33,0.752977,0.247023
120085,12,2018,Semin,46.0954552,7.8544,336.89,0.733335,0.266665
120086,12,2018,Semin,15.3738082,7.2676,333.94,0.688956,0.311044
120087,12,2018,Semin,32.3577111,9.1044,233.02,0.759761,0.240239
120088,12,2018,Semin,30.7735856,12.196,424.67,0.636275,0.363725
120089,12,2018,Semin,41.2521863,9.0434,463.1,0.796469,0.203531
120090,12,2018,Semin,58.4308588,9.9108,352.64,0.819673,0.180327
120091,12,2018,Semin,38.2527355,7.838,268.24,0.663226,0.336774
120092,12,2018,Semin,58.2360892,5.844,185.66,0.731147,0.268853
120093,12,2018,Semin,33.1367892,8.3186,591.38,0.5293,0.4707
120094,12,2018,Semin,25.0993,6.4176,324.41,0.5096,0.4904
120095,12,2018,Semin,35.6168546,9.8936,365.81,0.608879,0.391121
120096,12,2018,Semin,51.834664,7.801,169.01,0.743896,0.256104
120097,12,2018,Semin,47.8094271,11.3068,313.62,0.790608,0.209392
120098,12,2018,Semin,45.355331,8.3416,305.91,0.733432,0.266568
120099,12,2018,Semin,30.7346317,9.4926,370.5,0.749712,0.250288
120100,12,2018,Semin,46.1473938,7.676,299.82,0.713545,0.286455
120101,12,2018,Semin,58.313997,10.691,282.71,0.669958,0.330042
120102,12,2018,Semin,29.9555536,7.5124,489.84,0.670105,0.329895
120103,12,2018,Semin,54.6263606,8.5612,213.55,0.679537,0.320463
120104,12,2018,Semin,46.9654258,10.0102,303.6,0.756255,0.243745
120105,12,2018,Semin,32.4096497,7.3032,506.62,0.672967,0.327033
120107,12,2018,Semin,48.562536,9.449,NA,0.677279,0.322721
120108,12,2018,Semin,38.8110749,7.5806,371.17,0.673321,0.326679
120109,12,2018,Semin,45.2644386,9.7508,291.18,0.755901,0.244099
120110,12,2018,Semin,51.7048177,5.4202,524.41,0.717844,0.282156
120111,12,2018,Semin,45.3163771,5.7388,344.07,0.666119,0.333881
120113,12,2018,Semin,37.1750108,6.2916,416.78,0.624531,0.375469
120114,12,2018,Semin,55.7560239,8.2768,311.74,0.773778,0.226222
120116,12,2018,Semin,44.4723758,7.6132,354.18,0.748955,0.251045
120117,12,2018,Semin,52.9513427,8.2122,254.16,0.654279,0.345721
120118,12,2018,Semin,69.1561675,10.0998,424.42,0.762984,0.237016
120119,12,2018,Semin,49.5104143,9.9452,331.69,0.747692,0.252308
120120,12,2018,Semin,47.6925654,6.8752,271.84,0.702254,0.297746
120121,12,2018,Semin,52.5618036,7.8434,246.29,0.791164,0.208836
120123,12,2018,Semin,62.2613262,6.3702,195.33,0.775356,0.224644
120124,12,2018,Semin,45.3163771,8.9184,382.23,0.761783,0.238217
120125,12,2018,Semin,61.4562788,4.998,73.26,0.600513,0.399487
120126,12,2018,Semin,57.4829804,7.4794,160.81,0.809921,0.190079
120127,12,2018,Semin,59.1060598,7.0928,331.94,0.721806,0.278194
120128,12,2018,Semin,36.3829481,8.8804,372.41,0.767572,0.232428
120129,12,2018,Semin,42.8233272,7.8962,328.33,0.773733,0.226267
120130,12,2018,Semin,44.7710224,10.592,374.35,0.772111,0.227889
120131,12,2018,Semin,31.5266945,8.6314,391.65,0.530309,0.469691
120132,12,2018,Semin,55.1197768,5.8494,209,0.797598,0.202402
120133,12,2018,Semin,21.0351092,6.4866,182.21,0.674334,0.325666
120134,12,2018,Semin,48.5365667,6.1538,470.85,0.75023,0.24977
120135,12,2018,Semin,44.5243144,8.7068,425.74,0.741795,0.258205
120136,12,2018,Semin,42.8752657,7.3184,429.73,0.78005,0.21995
120138,12,2018,Semin,21.9440336,6.5122,123.35,0.722781,0.277219
120139,12,2018,Semin,38.8240595,8.1216,251.81,0.713314,0.286686
120140,12,2018,Semin,47.7574886,6.5132,388.65,0.674765,0.325235
120141,12,2018,Semin,44.5113297,8.019,210.47,0.719534,0.280466
120142,12,2018,Semin,39.6810454,8.0984,326.55,0.668297,0.331703
120143,12,2018,Semin,72.8438039,6.8642,311.36,0.724477,0.275523
120144,12,2018,Semin,42.1091722,6.0338,190.47,0.65532,0.34468
120145,12,2018,Semin,58.1971353,7.627,238.99,0.662808,0.337192
120146,12,2018,Semin,36.3699634,6.8788,400.01,0.624967,0.375033
120147,12,2018,Semin,50.9646935,6.121,409.81,0.670597,0.329403
120148,12,2018,Semin,59.0541213,7.799,218.87,0.831259,0.168741
120149,12,2018,Semin,59.846184,7.3932,427.11,0.764382,0.235618
120150,12,2018,Semin,45.3033925,8.9418,292.67,0.72933,0.27067
120151,12,2018,Semin,56.6259945,9.0078,199.92,0.780401,0.219599
120152,12,2018,Semin,33.9678059,9.8756,193.03,0.811536,0.188464
120153,12,2018,Semin,50.1726307,8.2338,273.26,0.633341,0.366659
120154,12,2018,Semin,59.0541213,6.6294,98.93,0.626867,0.373133
120155,12,2018,Semin,46.9134873,10.1644,203.39,0.820926,0.179074
120156,12,2018,Semin,37.239934,8.7954,392.43,0.667682,0.332318
120157,12,2018,Semin,55.8339317,9.0016,286.01,0.686069,0.313931
120158,12,2018,Semin,46.9134873,6.936,325.77,0.689238,0.310762
120159,12,2018,Semin,60.6901853,9.8438,542.59,0.709828,0.290172
120161,12,2018,Semin,48.562536,9.0422,259.62,0.774983,0.225017
120162,12,2018,Semin,53.3928203,7.6074,159.92,0.669453,0.330547
120163,12,2018,Semin,30.7346317,7.5354,208.46,0.693117,0.306883
120164,12,2018,Semin,49.3416141,8.6368,396.48,0.742403,0.257597
120165,12,2018,Semin,24.3072372,9.5072,404.61,0.6619,0.3381
120166,12,2018,Semin,32.4096497,7.7714,304.33,0.576695,0.423305
120167,12,2018,Semin,39.6810454,7.6288,539.74,0.700721,0.299279
120168,12,2018,Semin,45.3033925,8.915,742,0.750352,0.249648
120170,12,2018,Semin,55.8209471,13.8156,388.52,0.711495,0.288505
120171,12,2018,Semin,53.4577435,11.4316,147.6,0.791846,0.208154
120172,12,2018,Semin,47.7834578,7.8436,200.31,0.660592,0.339408
120173,12,2018,Semin,47.6536115,6.266,189.92,0.667416,0.332584
120174,12,2018,Semin,46.9784104,7.7372,357.92,0.619574,0.380426
120175,12,2018,Semin,43.6803131,9.4826,354.83,0.76695,0.23305
120176,12,2018,Semin,56.7558408,8.7912,371.53,0.729972,0.270028
120177,12,2018,Semin,41.2392017,6.7216,203.69,0.763571,0.236429
120178,12,2018,Semin,42.0961876,6.0676,489.89,0.561469,0.438531
120179,12,2018,Semin,44.5113297,9.0084,502.2,0.68463,0.31537
120180,12,2018,Semin,25.1122846,6.4396,575.59,0.648088,0.351912
120181,12,2018,Semin,42.8752657,8.7844,292.84,0.674488,0.325512
120182,12,2018,Semin,16.9968876,11.0472,238.22,0.795059,0.204941
120184,12,2018,Semin,39.6550761,6.9538,143.15,0.782875,0.217125
120185,12,2018,Semin,50.9646935,7.5244,228.87,0.699957,0.300043
120186,12,2018,Semin,46.0954552,8.6386,349.41,0.78564,0.21436
120187,12,2018,Semin,39.6940301,8.0302,370.91,0.751975,0.248025
120188,12,2018,Semin,56.6649484,8.5044,234.9,0.747805,0.252195
120189,12,2018,Semin,25.0473615,5.885,595.22,0.623148,0.376852
120190,12,2018,Semin,39.0577829,6.3592,200.94,0.73868,0.26132
120191,12,2018,Semin,42.0961876,7.15,618.34,0.604959,0.395041
120192,12,2018,Semin,38.9539058,8.6258,319.42,0.785917,0.214083
120193,12,2018,Semin,59.9111072,12.499,181.06,0.772276,0.227724
120194,12,2018,Semin,43.6283745,7.1176,68.65,0.809456,0.190544
120195,12,2018,Semin,37.1620262,7.3356,342.49,0.659624,0.340376
120196,12,2018,Semin,21.0221245,7.1322,461.82,0.588198,0.411802
120198,12,2018,Semin,51.8866026,8.7896,453.19,0.566547,0.433453
120200,12,2018,Semin,34.0197444,8.7544,293.53,0.694483,0.305517
120201,12,2018,Semin,38.8110749,NA,89.08,0.782516,0.217484
120202,12,2018,Semin,64.7673608,8.0052,300.35,0.758637,0.241363
120203,12,2018,Semin,49.3675833,7.9976,238.41,0.655921,0.344079
120204,12,2018,Semin,59.0800905,7.671,297.33,0.688013,0.311987
120205,12,2018,Semin,54.1718984,11.403,495.32,0.814938,0.185062
120206,12,2018,Semin,32.3577111,8.9748,297.08,0.703328,0.296672
120207,12,2018,Semin,34.0457137,8.8614,379.44,0.789604,0.210396
120208,12,2018,Semin,46.0954552,13.5956,286.16,0.810578,0.189422
120209,12,2018,Semin,48.5495513,10.2274,NA,0.709354,0.290646
120210,12,2018,Semin,29.9165997,9.8258,516.89,0.618539,0.381461
120211,12,2018,Semin,50.2245693,8.9104,396.36,0.80057,0.19943
120212,12,2018,Semin,49.3675833,7.9874,162.83,0.702358,0.297642
120214,12,2018,Semin,34.0457137,7.4094,193.3,0.661992,0.338008
120215,12,2018,Semin,50.9646935,8.5638,316.39,0.7007,0.2993
120216,12,2018,Semin,53.4187895,9.8428,137.38,0.804564,0.195436
120217,12,2018,Semin,57.6128267,8.3734,384.04,0.703783,0.296217
120218,12,2018,Semin,30.7476163,6.5548,370.21,0.659449,0.340551
120219,12,2018,Semin,41.2392017,11.3646,334.96,0.724301,0.275699
120220,12,2018,Semin,47.7834578,7.318,196.67,0.681518,0.318482
120222,12,2018,Semin,37.239934,8.1596,168.39,0.742229,0.257771
120223,12,2018,Semin,62.2743108,7.4694,308.75,0.59516,0.40484
120224,12,2018,Semin,39.6291069,7.2668,356.01,0.733297,0.266703
130001,13,2018,Semin,23.3432869,4.8582,158.87,0.679457,0.320543
130002,13,2018,Semin,26.6394214,7.7528,350.32,0.734417,0.265583
130003,13,2018,Semin,18.7994043,5.8324,241.71,0.801615,0.198385
130004,13,2018,Semin,29.821179,6.2036,96.18,0.787863,0.212137
130005,13,2018,Semin,24.6326266,5.8164,131.94,0.745436,0.254564
130006,13,2018,Semin,18.206724,7.421,429.57,0.701735,0.298265
130007,13,2018,Semin,23.9463651,4.9002,275.54,0.695078,0.304922
130009,13,2018,Semin,24.6326266,6.5434,61.97,0.742135,0.257865
130010,13,2018,Semin,23.3640827,6.4834,114.42,0.778827,0.221173
130011,13,2018,Semin,28.4694519,7.053,205.7,0.786597,0.213403
130012,13,2018,Semin,36.9021493,4.5536,358.74,0.748121,0.251879
130013,13,2018,Semin,27.1801122,7.2454,481.36,0.72749,0.27251
130014,13,2018,Semin,16.1895313,8.34,266.98,0.765617,0.234383
130015,13,2018,Semin,32.3582667,5.0758,240.21,0.625807,0.374193
130016,13,2018,Semin,18.1443366,6.3612,142.36,0.729084,0.270916
130017,13,2018,Semin,22.709015,8.3694,186.81,0.793765,0.206235
130018,13,2018,Semin,16.8549969,4.7688,218.92,0.616637,0.383363
130019,13,2018,Semin,14.2555218,6.0222,318.16,0.772291,0.227709
130020,13,2018,Semin,38.2226827,5.6002,278.08,0.694091,0.305909
130021,13,2018,Semin,29.1557133,5.5608,286.84,0.690498,0.309502
130022,13,2018,Semin,21.3884816,6.7866,238.54,0.774755,0.225245
130023,13,2018,Semin,35.6336054,14.5102,186.38,0.800683,0.199317
130024,13,2018,Semin,36.3926522,7.5296,309.91,0.759449,0.240551
130025,13,2018,Semin,19.4232784,6.6164,355.46,0.702031,0.297969
130026,13,2018,Semin,29.1973049,8.0914,302.37,0.797543,0.202457
130027,13,2018,Semin,29.8939643,6.7894,417.48,0.748403,0.251597
130028,13,2018,Semin,23.9775588,6.8096,431.06,0.686055,0.313945
130029,13,2018,Semin,26.5562382,6.1884,320.55,0.785201,0.214799
130030,13,2018,Semin,31.2352935,8.299,177.89,0.801994,0.198006
130031,13,2018,Semin,18.7890064,6.3696,318.97,0.686168,0.313832
130032,13,2018,Semin,16.1999292,6.0878,327.81,0.61848,0.38152
130033,13,2018,Semin,23.9775588,7.0394,336.65,0.765157,0.234843
130034,13,2018,Semin,24.0815378,8.7592,213.28,0.737075,0.262925
130035,13,2018,Semin,25.2772964,6.215,323.38,0.680733,0.319267
130036,13,2018,Semin,27.8559758,12.0776,499.22,0.680924,0.319076
130038,13,2018,Semin,24.0815378,8.1042,193.22,0.781296,0.218704
130039,13,2018,Semin,17.4996667,6.9372,440.56,0.620805,0.379195
130040,13,2018,Semin,29.1453154,5.7202,248.76,0.675307,0.324693
130041,13,2018,Semin,30.5074404,6.6688,178.45,0.698875,0.301125
130042,13,2018,Semin,21.3676858,7.3958,163.57,0.586657,0.413343
130043,13,2018,Semin,23.9775588,6.7422,378.28,0.680251,0.319749
130045,13,2018,Semin,26.5562382,8.6814,271.93,0.682214,0.317786
130046,13,2018,Semin,20.088744,7.2898,273.21,0.655929,0.344071
130048,13,2018,Semin,16.324704,9.0012,287.67,0.70613,0.29387
130049,13,2018,Semin,27.8559758,6.4538,316.15,0.689061,0.310939
130050,13,2018,Semin,20.088744,6.0276,281.31,0.690307,0.309693
130051,13,2018,Semin,35.0305272,6.8778,313.24,0.757465,0.242535
130052,13,2018,Semin,31.7447906,5.3148,346.13,0.716304,0.283696
130053,13,2018,Semin,50.6169802,7.535,207.79,0.732719,0.267281
130054,13,2018,Semin,20.7646075,6.8576,355.58,0.720648,0.279352
130055,13,2018,Semin,16.220725,6.7326,205.3,0.591517,0.408483
130056,13,2018,Semin,21.3780837,5.6356,447.48,0.69183,0.30817
130057,13,2018,Semin,31.7135969,6.5534,229.52,0.71561,0.28439
130058,13,2018,Semin,15.5760551,6.5432,83.94,0.763021,0.236979
130060,13,2018,Semin,17.58285,6.7678,377.97,0.65105,0.34895
130061,13,2018,Semin,35.6232075,6.6062,414.6,0.75574,0.24426
130062,13,2018,Semin,16.1999292,7.6532,289.98,0.671962,0.328038
130063,13,2018,Semin,35.0201293,9.309,159.88,0.760165,0.239835
130064,13,2018,Semin,13.5900561,3.934,178.22,0.539099,0.460901
130065,13,2018,Semin,19.4440742,4.8336,329.49,0.744156,0.255844
130066,13,2018,Semin,25.2772964,4.783,296.82,0.830207,0.169793
130067,13,2018,Semin,16.1895313,3.9412,212.39,0.704235,0.295765
130068,13,2018,Semin,14.2451239,5.9168,270.54,0.737952,0.262048
130069,13,2018,Semin,25.2668985,4.9906,381.97,0.654724,0.345276
130070,13,2018,Semin,31.3496704,4.26,332.52,0.760268,0.239732
130071,13,2018,Semin,30.4866446,6.5098,315.78,0.743518,0.256482
130073,13,2018,Semin,35.6232075,5.1618,199.49,0.816334,0.183666
130074,13,2018,Semin,42.7769632,5.1966,165.63,0.808489,0.191511
130075,13,2018,Semin,27.8663737,8.2624,310.95,0.783375,0.216625
130076,13,2018,Semin,23.3848785,5.9318,288.37,0.783484,0.216516
130077,13,2018,Semin,33.6372085,6.6528,142.44,0.707803,0.292197
130078,13,2018,Semin,14.9001916,3.308,400.34,0.516406,0.483594
130079,13,2018,Semin,20.2031209,4.2908,215.16,0.678894,0.321106
130080,13,2018,Semin,27.2113059,5.3676,309.63,0.658005,0.341995
130081,13,2018,Semin,28.5006456,4.3836,428.29,0.751754,0.248246
130082,13,2018,Semin,12.3319101,5.7928,330.55,0.780051,0.219949
130083,13,2018,Semin,18.7890064,3.8804,256.67,0.592184,0.407816
130084,13,2018,Semin,29.1973049,6.5756,383.87,0.745355,0.254645
130085,13,2018,Semin,33.0341303,5.4194,233.07,0.7735,0.2265
130086,13,2018,Semin,16.844599,6.1174,225.48,0.607759,0.392241
130087,13,2018,Semin,20.088744,3.4646,227.02,0.66733,0.33267
130089,13,2018,Semin,44.679779,4.3446,313.82,0.741731,0.258269
130090,13,2018,Semin,28.5838288,5.5692,303.31,0.710406,0.289594
130091,13,2018,Semin,18.9033833,3.541,483.01,0.825995,0.174005
130093,13,2018,Semin,18.1131429,4.8502,228.27,0.816816,0.183184
130094,13,2018,Semin,10.3771048,4.9526,214.57,0.769753,0.230247
130096,13,2018,Semin,30.4866446,3.5074,214.43,0.720298,0.279702
130097,13,2018,Semin,28.5526351,4.4682,194.53,0.760954,0.239046
130098,13,2018,Semin,24.6534224,7.3046,195.39,0.786418,0.213582
130099,13,2018,Semin,19.4232784,3.4686,205.5,0.754843,0.245157
130100,13,2018,Semin,25.95316,5.0964,211.9,0.656771,0.343229
130101,13,2018,Semin,23.9983546,3.601,207.69,0.637828,0.362172
130102,13,2018,Semin,20.0991419,4.3394,206.37,0.664169,0.335831
130103,13,2018,Semin,25.4540607,4.9432,188.66,0.709202,0.290798
130104,13,2018,Semin,21.3988795,5.4838,339.54,0.620622,0.379378
130105,13,2018,Semin,20.7542096,4.0404,319.65,0.69468,0.30532
130106,13,2018,Semin,16.1999292,6.0876,335.12,0.683654,0.316346
130107,13,2018,Semin,15.5656572,7.718,241.46,0.699788,0.300212
130108,13,2018,Semin,18.7890064,5.659,243.36,0.790213,0.209787
130109,13,2018,Semin,16.1791334,4.8036,163.46,0.726041,0.273959
130110,13,2018,Semin,23.2912974,7.4046,350.3,0.639582,0.360418
130111,13,2018,Semin,25.2668985,7.7346,209.12,0.760883,0.239117
130112,13,2018,Semin,28.5318393,3.4898,180.31,0.696015,0.303985
130113,13,2018,Semin,23.3016953,5.1676,288.03,0.662802,0.337198
130114,13,2018,Semin,23.3016953,5.6022,196.62,0.860609,0.139391
130115,13,2018,Semin,25.9011705,6.8674,197.02,0.824329,0.175671
130116,13,2018,Semin,33.6684022,6.234,198.77,0.76857,0.23143
130117,13,2018,Semin,22.6882192,5.4872,171.77,0.744811,0.255189
130118,13,2018,Semin,25.4124691,4.9852,330.98,0.659501,0.340499
130119,13,2018,Semin,28.5942267,5.8246,202.84,0.762692,0.237308
130120,13,2018,Semin,25.2461027,4.0704,136.7,0.645438,0.354562
130121,13,2018,Semin,22.6674234,3.6226,245.91,0.716965,0.283035
130122,13,2018,Semin,27.200908,4.0218,200.73,0.673298,0.326702
130123,13,2018,Semin,29.7795874,4.4328,162.83,0.722334,0.277666
130124,13,2018,Semin,25.2668985,4.3066,308.17,0.634479,0.365521
130125,13,2018,Semin,29.2388965,4.871,114.8,0.731827,0.268173
130126,13,2018,Semin,40.1878859,4.2154,329.08,0.794468,0.205532
130127,13,2018,Semin,20.7334138,4.3642,235.01,0.737354,0.262646
130128,13,2018,Semin,21.3676858,4.0222,290.41,0.704361,0.295639
130129,13,2018,Semin,22.0019577,6.8678,301.76,0.703975,0.296025
130131,13,2018,Semin,37.5364212,5.6174,240.84,0.724437,0.275563
130132,13,2018,Semin,29.8523727,4.916,184.42,0.824317,0.175683
130133,13,2018,Semin,19.4440742,7.2826,231.16,0.682356,0.317644
